container_id,shipment_id,fruit_type,origin,destination,temperature,humidity,vibration,battery_level,door_status,container_status,latitude,longitude,timestamp
C040,S00758,Orange,Pune,Kolkata,4.71,78.87,1.17,72,Closed,Loading,18.502924,73.846719,2026-07-11 03:21:55
C078,S00606,Strawberry,Kolkata,Bangalore,7.5,91.39,0.92,96,Closed,Loading,22.602815,88.328913,2026-07-08 10:36:55
C022,S00199,Strawberry,Hyderabad,Bangalore,6.38,73.62,0.04,81,Closed,In Transit,17.339146,78.473206,2026-07-06 00:32:55
C071,S00542,Mango,Hyderabad,Bangalore,3.28,80.94,0.34,88,Closed,In Transit,17.344459,78.439131,2026-07-08 18:16:55
C074,S00937,Apple,Hyderabad,Chennai,2.08,75.75,3.72,72,Closed,Unloading,17.422614,78.528746,2026-07-07 10:41:55
C078,S00443,Mango,Bangalore,Pune,2.27,91.72,1.53,76,Closed,Unloading,12.968258,77.617213,2026-07-06 13:05:55
C007,S00383,Mango,Delhi,Kolkata,5.18,76.43,0.92,80,Closed,Loading,28.61637,77.220452,2026-07-11 04:42:55
C009,S00717,Pomegranate,Chennai,Bangalore,5.95,70.49,3.77,80,Closed,In Transit,13.11482,80.275057,2026-07-08 15:40:55
C068,S00449,Pomegranate,Kolkata,Mumbai,5.5,88.85,3.44,88,Closed,Delivered,22.532047,88.333819,2026-07-09 14:21:55
C097,S00243,Papaya,Kolkata,Ahmedabad,7.59,84.12,0.79,81,Closed,Delivered,22.556645,88.342145,2026-07-10 20:59:55
C015,S00301,Banana,Mumbai,Hyderabad,5.95,89.94,3.79,75,Closed,In Transit,19.100715,72.828195,2026-07-05 19:34:55
C029,S00022,Pomegranate,Delhi,Ahmedabad,6.57,94.28,1.79,98,Open,Delivered,28.610427,77.235635,2026-07-11 07:49:55
C062,S00587,Papaya,Mumbai,Pune,2.98,93.98,3.97,93,Closed,In Transit,19.107111,72.834529,2026-07-06 06:45:55
C035,S00755,Grapes,Pune,Kolkata,4.92,94.84,4.86,74,Closed,In Transit,18.473919,73.891359,2026-07-04 21:40:55
C024,S00286,Kiwi,Kolkata,Bangalore,5.48,74.24,3.86,86,Open,Loading,22.606029,88.390809,2026-07-07 16:24:55
C016,S00990,Kiwi,Ahmedabad,Kolkata,2.21,92.02,3.77,85,Closed,In Transit,23.010708,72.601339,2026-07-09 08:49:55
C002,S00583,Kiwi,Hyderabad,Mumbai,5.92,74.99,3.75,89,Closed,In Transit,17.424145,78.48048,2026-07-07 13:54:55
C064,S00513,Banana,Hyderabad,Bangalore,7.22,84.79,3.68,99,Closed,Unloading,17.425576,78.462113,2026-07-05 14:49:55
C053,S00207,Papaya,Kolkata,Hyderabad,3.54,91.59,3.73,79,Closed,In Transit,22.573618,88.412483,2026-07-10 18:48:55
C027,S00579,Pineapple,Mumbai,Kolkata,5.68,92.78,3.24,90,Closed,Delivered,19.124256,72.880154,2026-07-08 02:37:55
C063,S00020,Strawberry,Mumbai,Bangalore,7.18,77.39,0.23,82,Closed,Loading,19.068331,72.900199,2026-07-07 11:49:55
C039,S00823,Grapes,Kolkata,Ahmedabad,5.76,83.45,0.51,98,Closed,Loading,22.613817,88.318565,2026-07-05 08:07:55
C060,S00451,Apple,Kolkata,Delhi,5.92,85.69,2.17,84,Closed,Delivered,22.595458,88.398391,2026-07-05 08:23:55
C024,S00527,Pomegranate,Chennai,Bangalore,5.95,86.32,2.03,83,Closed,In Transit,13.124649,80.256544,2026-07-09 23:04:55
C083,S00097,Pomegranate,Kolkata,Mumbai,7.22,76.57,1.34,75,Open,Unloading,22.530082,88.376665,2026-07-06 15:57:55
C031,S00001,Banana,Delhi,Kolkata,6.45,72.06,0.08,98,Closed,In Transit,28.613245,77.231025,2026-07-07 20:36:55
C007,S00009,Mango,Ahmedabad,Mumbai,7.47,84.83,2.2,98,Closed,In Transit,23.032818,72.59752,2026-07-09 12:54:55
C038,S00899,Apple,Bangalore,Ahmedabad,7.84,89.9,4.67,92,Closed,Unloading,12.938426,77.587586,2026-07-07 01:56:55
C061,S00131,Kiwi,Mumbai,Bangalore,2.35,93.51,2.21,75,Closed,Delivered,19.078748,72.862361,2026-07-09 09:59:55
C018,S00597,Orange,Ahmedabad,Bangalore,4.35,72.49,2.1,88,Closed,In Transit,23.017935,72.598595,2026-07-07 15:29:55
C009,S00570,Banana,Mumbai,Pune,2.78,85.66,1.24,90,Closed,In Transit,19.028951,72.906758,2026-07-06 20:49:55
C015,S00833,Mango,Delhi,Ahmedabad,7.29,70.84,0.23,92,Closed,In Transit,28.662609,77.254982,2026-07-09 11:41:55
C073,S00590,Kiwi,Mumbai,Kolkata,5.02,90.23,4.9,97,Closed,In Transit,19.054124,72.882185,2026-07-06 11:51:55
C056,S00418,Pineapple,Ahmedabad,Delhi,7.09,81.6,4.03,99,Closed,In Transit,22.979407,72.553392,2026-07-07 14:17:55
C081,S00112,Kiwi,Delhi,Hyderabad,6.34,88.72,3.67,83,Closed,Delivered,28.577537,77.241249,2026-07-04 21:40:55
C042,S00300,Orange,Chennai,Delhi,7.74,77.7,2.35,71,Closed,In Transit,13.071719,80.239783,2026-07-04 12:25:55
C055,S00254,Pomegranate,Delhi,Bangalore,2.7,88.0,4.76,95,Closed,Loading,28.582884,77.256569,2026-07-10 09:47:55
C022,S00552,Apple,Delhi,Mumbai,4.38,81.54,4.05,91,Closed,Delivered,28.602764,77.191854,2026-07-11 03:01:55
C063,S00894,Pomegranate,Hyderabad,Ahmedabad,7.51,89.48,2.35,89,Closed,Loading,17.417894,78.489273,2026-07-09 13:03:55
C089,S00857,Grapes,Kolkata,Delhi,6.92,80.97,2.55,79,Closed,In Transit,22.53405,88.345598,2026-07-06 07:45:55
C008,S00787,Pineapple,Pune,Hyderabad,3.63,70.64,3.33,85,Closed,Loading,18.552834,73.848253,2026-07-10 05:23:55
C039,S00853,Mango,Delhi,Pune,5.95,94.36,0.08,89,Closed,Delivered,28.594372,77.169428,2026-07-11 03:48:55
C006,S00376,Pineapple,Ahmedabad,Hyderabad,4.19,86.17,0.68,80,Closed,In Transit,23.007908,72.602464,2026-07-11 11:27:55
C013,S00280,Papaya,Pune,Kolkata,2.23,89.08,0.7,95,Closed,Loading,18.488071,73.874764,2026-07-11 05:10:55
C056,S00052,Pomegranate,Delhi,Mumbai,7.33,75.35,1.06,96,Closed,In Transit,28.653803,77.20843,2026-07-06 18:54:55
C009,S00666,Papaya,Delhi,Chennai,6.35,92.31,0.26,86,Closed,Loading,28.582109,77.209702,2026-07-05 06:04:55
C074,S00115,Kiwi,Kolkata,Chennai,3.43,89.16,3.87,86,Closed,Delivered,22.582071,88.344252,2026-07-09 15:52:55
C041,S00733,Orange,Mumbai,Hyderabad,7.09,80.68,2.91,99,Closed,In Transit,19.106521,72.852738,2026-07-09 10:37:55
C028,S00011,Papaya,Mumbai,Delhi,3.17,76.88,4.44,98,Closed,In Transit,19.04555,72.85077,2026-07-06 21:15:55
C026,S00059,Banana,Delhi,Mumbai,5.15,76.5,2.04,83,Closed,Loading,28.606336,77.178242,2026-07-10 05:07:55
C036,S00869,Papaya,Kolkata,Chennai,6.25,79.28,4.57,75,Closed,In Transit,22.525078,88.326682,2026-07-05 02:59:55
C068,S00808,Grapes,Mumbai,Pune,4.84,91.17,2.2,84,Closed,In Transit,19.059109,72.886559,2026-07-10 07:50:55
C086,S00409,Grapes,Hyderabad,Ahmedabad,2.77,80.26,1.53,86,Closed,In Transit,17.350316,78.49959,2026-07-07 21:37:55
C083,S00656,Apple,Kolkata,Bangalore,7.2,82.75,2.02,91,Closed,Delivered,22.616917,88.36332,2026-07-07 03:52:55
C061,S00243,Strawberry,Bangalore,Hyderabad,7.57,74.56,4.08,75,Closed,In Transit,12.973302,77.570908,2026-07-06 22:09:55
C096,S00396,Grapes,Kolkata,Bangalore,7.22,91.61,4.57,79,Closed,In Transit,22.585301,88.38562,2026-07-05 14:41:55
C041,S00712,Apple,Hyderabad,Ahmedabad,2.07,73.75,0.35,89,Closed,In Transit,17.356261,78.470693,2026-07-10 06:18:55
C084,S00651,Mango,Ahmedabad,Pune,4.41,81.31,3.85,82,Closed,In Transit,22.980323,72.620799,2026-07-06 18:32:55
C095,S00665,Pomegranate,Chennai,Delhi,3.33,89.45,3.28,94,Closed,In Transit,13.052207,80.257404,2026-07-06 23:17:55
C012,S00228,Pineapple,Hyderabad,Bangalore,7.03,89.89,3.41,76,Closed,Unloading,17.40779,78.525744,2026-07-11 00:33:55
C072,S00925,Strawberry,Delhi,Bangalore,6.76,86.14,0.64,84,Closed,In Transit,28.582094,77.244904,2026-07-06 00:19:55
C046,S00734,Pomegranate,Pune,Ahmedabad,7.72,72.92,2.61,80,Closed,Loading,18.560864,73.858127,2026-07-07 04:55:55
C011,S00128,Grapes,Chennai,Bangalore,4.81,90.61,4.46,82,Closed,In Transit,13.058516,80.302556,2026-07-07 10:09:55
C079,S00889,Papaya,Kolkata,Pune,3.5,87.54,2.11,75,Closed,In Transit,22.61476,88.351552,2026-07-10 21:01:55
C029,S00208,Orange,Delhi,Bangalore,7.57,91.33,3.23,94,Closed,Delivered,28.585596,77.257547,2026-07-05 11:28:55
C090,S00158,Kiwi,Mumbai,Hyderabad,3.68,86.58,2.99,78,Closed,In Transit,19.075678,72.897897,2026-07-10 20:29:55
C086,S00350,Kiwi,Bangalore,Mumbai,3.41,79.0,4.43,72,Closed,In Transit,12.929232,77.576142,2026-07-10 00:50:55
C008,S00329,Pomegranate,Delhi,Hyderabad,4.13,77.64,2.72,76,Closed,Delivered,28.604315,77.171441,2026-07-09 02:18:55
C050,S00528,Mango,Mumbai,Hyderabad,2.52,79.0,0.51,100,Closed,Unloading,19.0604,72.919831,2026-07-07 12:44:55
C097,S00165,Papaya,Chennai,Hyderabad,7.46,86.1,0.77,96,Closed,Loading,13.035959,80.244328,2026-07-10 00:29:55
C072,S00395,Papaya,Delhi,Kolkata,4.33,90.63,1.35,97,Closed,In Transit,28.608864,77.187584,2026-07-08 23:23:55
C089,S00324,Pomegranate,Hyderabad,Ahmedabad,3.5,88.31,3.91,82,Closed,Loading,17.387037,78.497802,2026-07-09 20:15:55
C012,S00947,Apple,Bangalore,Ahmedabad,4.96,79.47,2.73,81,Closed,In Transit,12.943319,77.63968,2026-07-06 16:29:55
C020,S00339,Mango,Mumbai,Bangalore,3.48,80.65,4.47,89,Closed,In Transit,19.097384,72.893809,2026-07-08 03:28:55
C093,S00010,Pomegranate,Ahmedabad,Chennai,6.33,75.07,1.65,72,Closed,Loading,23.041816,72.543614,2026-07-07 18:27:55
C085,S00417,Strawberry,Bangalore,Hyderabad,6.61,72.23,2.3,74,Closed,In Transit,12.962648,77.626163,2026-07-06 13:29:55
C060,S00138,Orange,Pune,Ahmedabad,5.3,93.2,1.65,89,Closed,Delivered,18.565463,73.887881,2026-07-06 18:21:55
C094,S00842,Grapes,Ahmedabad,Bangalore,2.02,73.25,0.09,91,Closed,In Transit,22.976393,72.535317,2026-07-06 09:51:55
C028,S00670,Strawberry,Bangalore,Ahmedabad,2.57,73.83,2.25,70,Closed,In Transit,12.995012,77.548739,2026-07-07 08:33:55
C080,S00256,Pomegranate,Hyderabad,Kolkata,3.57,94.47,2.12,82,Closed,Delivered,17.433773,78.453657,2026-07-09 03:06:55
C036,S00577,Strawberry,Pune,Bangalore,7.71,90.39,0.53,79,Closed,In Transit,18.518729,73.828946,2026-07-05 20:49:55
C054,S00448,Banana,Hyderabad,Mumbai,2.59,75.48,3.14,74,Closed,In Transit,17.379462,78.476326,2026-07-07 12:35:55
C042,S00734,Apple,Ahmedabad,Hyderabad,6.56,89.58,2.3,95,Closed,Delivered,22.978543,72.554317,2026-07-05 14:35:55
C016,S00572,Strawberry,Pune,Kolkata,2.83,83.78,0.22,96,Closed,In Transit,18.471228,73.877886,2026-07-06 05:34:55
C041,S00535,Strawberry,Delhi,Chennai,2.96,86.62,4.94,84,Closed,In Transit,28.590736,77.206541,2026-07-06 08:19:55
C023,S00429,Pineapple,Kolkata,Ahmedabad,7.86,76.91,1.85,88,Closed,In Transit,22.602751,88.395201,2026-07-07 11:50:55
C012,S00597,Kiwi,Ahmedabad,Kolkata,3.54,73.09,4.33,86,Closed,Loading,23.062915,72.559654,2026-07-07 07:14:55
C066,S00663,Papaya,Pune,Mumbai,7.42,78.89,3.38,70,Closed,Unloading,18.504458,73.854322,2026-07-07 09:06:55
C050,S00944,Banana,Bangalore,Delhi,6.71,82.7,1.39,86,Closed,In Transit,12.92293,77.577605,2026-07-11 07:25:55
C023,S00907,Pomegranate,Chennai,Pune,6.47,91.13,0.62,85,Closed,In Transit,13.109762,80.251342,2026-07-10 05:09:55
C043,S00006,Pomegranate,Ahmedabad,Hyderabad,6.89,87.49,0.57,84,Closed,In Transit,23.068343,72.588908,2026-07-07 11:59:55
C047,S00137,Mango,Chennai,Mumbai,3.44,71.42,2.81,98,Open,In Transit,13.068362,80.262939,2026-07-08 19:08:55
C074,S00003,Mango,Bangalore,Delhi,4.73,93.9,0.9,71,Closed,Delivered,13.008898,77.556404,2026-07-08 05:29:55
C081,S00330,Grapes,Chennai,Pune,3.1,82.69,3.81,76,Open,In Transit,13.095364,80.291981,2026-07-05 16:52:55
C044,S00108,Mango,Chennai,Pune,4.51,75.04,0.38,70,Closed,In Transit,13.073796,80.255915,2026-07-11 02:29:55
C062,S00513,Pineapple,Pune,Chennai,5.04,75.33,2.72,87,Closed,Unloading,18.5324,73.875286,2026-07-11 05:10:55
C092,S00037,Orange,Hyderabad,Pune,4.75,90.16,2.83,70,Closed,In Transit,17.35444,78.468557,2026-07-07 17:27:55
C016,S00973,Papaya,Hyderabad,Delhi,7.27,86.92,3.51,74,Closed,Delivered,17.429202,78.522425,2026-07-04 14:50:55
C002,S00211,Apple,Pune,Chennai,4.0,80.27,0.11,92,Closed,In Transit,18.563474,73.870263,2026-07-04 21:50:55
C041,S00690,Apple,Kolkata,Hyderabad,5.51,80.53,4.96,85,Open,In Transit,22.531091,88.357237,2026-07-06 04:32:55
C034,S00927,Banana,Ahmedabad,Chennai,5.82,92.39,0.08,82,Closed,In Transit,23.046818,72.570728,2026-07-04 19:37:55
C003,S00837,Grapes,Ahmedabad,Bangalore,5.32,83.4,4.77,92,Closed,Loading,23.071608,72.546986,2026-07-11 05:20:55
C050,S00523,Mango,Kolkata,Mumbai,3.09,87.14,4.16,77,Closed,In Transit,22.545029,88.405928,2026-07-06 23:53:55
C048,S00802,Grapes,Kolkata,Chennai,5.02,71.62,4.68,75,Closed,In Transit,22.564635,88.328702,2026-07-08 23:23:55
C045,S00709,Orange,Delhi,Pune,2.88,87.36,0.15,72,Closed,In Transit,28.635951,77.223584,2026-07-09 11:53:55
C010,S00446,Strawberry,Kolkata,Bangalore,7.02,76.88,3.45,75,Closed,In Transit,22.539704,88.410555,2026-07-11 02:15:55
C024,S00309,Papaya,Chennai,Bangalore,7.03,88.74,4.08,89,Closed,In Transit,13.124273,80.265341,2026-07-06 03:20:55
C090,S00188,Pineapple,Pune,Delhi,7.48,93.37,3.12,95,Closed,Unloading,18.511063,73.903306,2026-07-10 01:43:55
C095,S00070,Apple,Delhi,Mumbai,6.75,76.9,0.7,93,Closed,Delivered,28.622006,77.229915,2026-07-09 17:15:55
C009,S00388,Mango,Pune,Hyderabad,4.67,73.07,4.26,95,Closed,Delivered,18.483451,73.897313,2026-07-08 09:24:55
C067,S00081,Orange,Delhi,Mumbai,5.15,87.17,2.71,98,Closed,In Transit,28.660336,77.244423,2026-07-11 10:44:55
C092,S00879,Orange,Kolkata,Ahmedabad,6.9,76.17,2.44,88,Closed,Loading,22.533471,88.368457,2026-07-07 04:14:55
C054,S00934,Banana,Pune,Chennai,4.73,76.67,4.7,94,Closed,In Transit,18.51132,73.818776,2026-07-09 16:14:55
C030,S00587,Papaya,Bangalore,Ahmedabad,2.43,71.01,1.03,96,Closed,Loading,12.963269,77.569482,2026-07-05 08:39:55
C084,S00679,Grapes,Hyderabad,Mumbai,5.89,77.4,2.73,86,Open,In Transit,17.398923,78.499415,2026-07-08 12:56:55
C042,S00594,Kiwi,Bangalore,Hyderabad,2.56,73.03,0.04,97,Closed,In Transit,12.963891,77.629638,2026-07-04 15:44:55
C046,S00468,Orange,Pune,Bangalore,6.83,90.77,4.55,87,Closed,In Transit,18.473815,73.868803,2026-07-08 17:52:55
C032,S00736,Orange,Chennai,Pune,5.73,87.54,1.14,83,Closed,Delivered,13.081056,80.262463,2026-07-10 16:40:55
C040,S00996,Mango,Bangalore,Pune,4.76,77.53,1.97,84,Closed,Delivered,12.935105,77.59081,2026-07-09 16:33:55
C010,S00285,Pomegranate,Hyderabad,Chennai,5.78,83.03,2.69,76,Closed,In Transit,17.336003,78.529235,2026-07-06 17:43:55
C001,S00251,Banana,Kolkata,Hyderabad,4.85,93.66,0.79,88,Closed,In Transit,22.613938,88.408599,2026-07-10 21:05:55
C056,S00935,Banana,Kolkata,Ahmedabad,2.95,79.99,1.08,100,Closed,In Transit,22.573508,88.333598,2026-07-07 18:58:55
C008,S00098,Grapes,Kolkata,Bangalore,3.19,79.22,2.44,96,Closed,In Transit,22.568234,88.332282,2026-07-10 11:01:55
C052,S00076,Orange,Delhi,Kolkata,7.12,86.33,3.69,77,Closed,Unloading,28.584602,77.246521,2026-07-04 11:44:55
C087,S00693,Grapes,Pune,Chennai,6.08,71.01,0.53,97,Closed,In Transit,18.532449,73.902588,2026-07-10 19:24:55
C069,S00004,Mango,Hyderabad,Bangalore,2.27,77.6,2.34,95,Open,In Transit,17.344109,78.4905,2026-07-11 02:08:55
C027,S00583,Pomegranate,Hyderabad,Bangalore,2.93,74.5,0.73,73,Closed,Unloading,17.408723,78.460239,2026-07-07 15:58:55
C020,S00659,Mango,Ahmedabad,Pune,2.92,81.0,1.13,87,Closed,In Transit,23.051107,72.580401,2026-07-05 10:08:55
C028,S00806,Pineapple,Bangalore,Chennai,5.64,89.29,2.36,90,Closed,Loading,13.017378,77.550743,2026-07-06 22:59:55
C076,S00791,Orange,Bangalore,Ahmedabad,5.62,79.77,0.58,74,Closed,In Transit,13.018932,77.640822,2026-07-07 14:43:55
C097,S00124,Pomegranate,Chennai,Pune,3.61,70.03,1.7,92,Closed,Loading,13.077219,80.250814,2026-07-10 23:56:55
C014,S00329,Mango,Delhi,Kolkata,5.22,83.93,0.05,82,Closed,In Transit,28.578868,77.24091,2026-07-06 20:52:55
C019,S00524,Banana,Mumbai,Hyderabad,4.98,72.96,0.69,79,Open,In Transit,19.115279,72.857308,2026-07-06 13:24:55
C091,S00019,Apple,Delhi,Hyderabad,7.0,76.13,3.31,85,Closed,In Transit,28.567346,77.215387,2026-07-05 21:37:55
C008,S00043,Banana,Hyderabad,Delhi,7.77,78.69,2.53,80,Closed,In Transit,17.385376,78.457208,2026-07-09 23:21:55
C078,S00143,Kiwi,Delhi,Pune,4.71,81.9,2.47,89,Closed,In Transit,28.570039,77.256239,2026-07-07 09:46:55
C015,S00247,Banana,Ahmedabad,Pune,3.49,90.52,0.31,84,Closed,Loading,23.003048,72.566783,2026-07-06 04:41:55
C095,S00544,Banana,Kolkata,Pune,3.73,93.28,4.53,100,Closed,Loading,22.535191,88.406229,2026-07-05 03:21:55
C004,S00114,Pineapple,Kolkata,Mumbai,5.92,86.5,1.06,72,Closed,Loading,22.562583,88.375323,2026-07-09 09:07:55
C058,S00507,Banana,Hyderabad,Ahmedabad,2.7,71.03,1.72,96,Closed,In Transit,17.415065,78.443191,2026-07-10 18:35:55
C026,S00368,Grapes,Chennai,Hyderabad,5.86,90.08,2.22,70,Closed,In Transit,13.068657,80.228121,2026-07-06 18:40:55
C095,S00276,Papaya,Chennai,Delhi,3.01,83.35,0.42,84,Closed,In Transit,13.04725,80.282321,2026-07-07 19:20:55
C043,S00289,Papaya,Hyderabad,Chennai,3.77,71.42,1.48,78,Closed,In Transit,17.417112,78.470589,2026-07-11 02:35:55
C071,S00289,Banana,Hyderabad,Bangalore,6.36,92.21,0.87,99,Closed,Delivered,17.400063,78.465072,2026-07-10 11:25:55
C091,S00720,Papaya,Delhi,Chennai,3.74,76.53,1.56,83,Closed,Delivered,28.658569,77.230962,2026-07-10 21:36:55
C026,S00712,Grapes,Delhi,Bangalore,4.83,81.35,3.39,94,Closed,In Transit,28.652861,77.171099,2026-07-10 20:25:55
C039,S00248,Apple,Kolkata,Chennai,2.23,83.47,4.33,95,Closed,In Transit,22.547633,88.380069,2026-07-08 15:32:55
C098,S00097,Kiwi,Delhi,Hyderabad,3.65,83.7,1.78,96,Closed,In Transit,28.652017,77.252595,2026-07-11 00:16:55
C080,S00428,Banana,Chennai,Bangalore,7.68,78.15,4.98,79,Closed,In Transit,13.050047,80.238364,2026-07-05 20:47:55
C086,S00318,Strawberry,Bangalore,Mumbai,5.25,89.98,1.43,76,Closed,Delivered,12.991817,77.575678,2026-07-07 13:34:55
C019,S00152,Papaya,Pune,Bangalore,2.74,71.0,0.77,76,Closed,In Transit,18.503778,73.875172,2026-07-09 12:48:55
C017,S00775,Apple,Bangalore,Kolkata,5.56,85.58,1.38,76,Closed,In Transit,12.933547,77.618089,2026-07-09 13:37:55
C097,S00253,Strawberry,Delhi,Hyderabad,6.64,84.67,0.92,77,Closed,In Transit,28.610189,77.178235,2026-07-08 23:05:55
C075,S00565,Apple,Delhi,Ahmedabad,2.13,86.59,0.72,79,Closed,Delivered,28.577956,77.200323,2026-07-05 23:36:55
C039,S00524,Grapes,Hyderabad,Mumbai,3.29,70.31,3.05,88,Closed,In Transit,17.396085,78.513078,2026-07-04 13:35:55
C006,S00977,Mango,Mumbai,Hyderabad,6.65,79.68,1.8,96,Closed,In Transit,19.083016,72.848485,2026-07-09 06:07:55
C044,S00795,Apple,Chennai,Bangalore,6.51,84.74,4.22,71,Closed,In Transit,13.062011,80.22531,2026-07-10 11:34:55
C051,S00433,Kiwi,Ahmedabad,Delhi,4.67,83.39,0.13,73,Closed,In Transit,22.999126,72.595663,2026-07-07 17:15:55
C060,S00523,Pomegranate,Hyderabad,Pune,5.46,74.26,2.16,83,Closed,In Transit,17.409744,78.452915,2026-07-11 07:00:55
C099,S00171,Mango,Hyderabad,Ahmedabad,4.99,82.46,3.49,85,Closed,In Transit,17.371331,78.510924,2026-07-05 10:23:55
C035,S00967,Kiwi,Delhi,Kolkata,3.69,90.3,2.86,89,Closed,In Transit,28.604012,77.235422,2026-07-08 12:28:55
C010,S00546,Kiwi,Mumbai,Ahmedabad,3.74,73.19,1.12,70,Closed,In Transit,19.026872,72.91081,2026-07-09 23:59:55
C073,S00788,Mango,Mumbai,Bangalore,6.12,81.85,3.44,78,Closed,In Transit,19.043065,72.925931,2026-07-11 04:53:55
C057,S00698,Kiwi,Chennai,Bangalore,5.78,76.87,0.61,83,Closed,Unloading,13.068603,80.279148,2026-07-05 06:52:55
C048,S00530,Banana,Ahmedabad,Kolkata,7.74,74.29,3.11,87,Closed,In Transit,23.013207,72.526045,2026-07-11 01:40:55
C090,S00984,Pomegranate,Chennai,Ahmedabad,7.07,94.21,4.02,95,Closed,In Transit,13.123482,80.274186,2026-07-06 15:15:55
C001,S00716,Grapes,Ahmedabad,Mumbai,3.38,74.28,2.41,87,Closed,Unloading,23.071946,72.551629,2026-07-05 12:11:55
C053,S00122,Papaya,Hyderabad,Ahmedabad,7.57,92.03,3.72,71,Closed,In Transit,17.380627,78.454583,2026-07-09 11:55:55
C070,S00201,Pineapple,Bangalore,Delhi,5.74,94.48,3.34,90,Closed,In Transit,13.00181,77.619107,2026-07-09 22:47:55
C011,S00420,Pomegranate,Ahmedabad,Pune,2.08,90.82,0.75,82,Closed,In Transit,23.068509,72.59156,2026-07-11 10:02:55
C006,S00626,Pineapple,Pune,Mumbai,4.4,71.01,3.74,91,Closed,In Transit,18.47795,73.829024,2026-07-06 16:40:55
C023,S00603,Papaya,Bangalore,Chennai,5.27,87.44,0.26,71,Closed,Delivered,12.949142,77.63997,2026-07-11 02:59:55
C025,S00954,Pineapple,Pune,Bangalore,3.37,76.87,3.09,84,Open,In Transit,18.494907,73.883865,2026-07-09 16:38:55
C085,S00340,Banana,Ahmedabad,Mumbai,2.74,75.95,4.01,92,Closed,Loading,23.051968,72.524768,2026-07-09 03:44:55
C096,S00839,Pomegranate,Hyderabad,Delhi,7.03,78.9,2.53,81,Closed,Loading,17.415574,78.532887,2026-07-07 04:37:55
C079,S00074,Mango,Ahmedabad,Hyderabad,3.56,70.08,2.82,71,Closed,In Transit,23.021837,72.603862,2026-07-10 23:09:55
C048,S00256,Pineapple,Delhi,Pune,5.78,86.39,3.58,92,Closed,Loading,28.617147,77.198522,2026-07-07 23:22:55
C085,S00985,Orange,Bangalore,Pune,2.05,92.93,1.54,84,Open,Delivered,12.994421,77.606847,2026-07-10 05:46:55
C005,S00061,Kiwi,Pune,Hyderabad,4.13,74.98,4.67,85,Closed,Delivered,18.540366,73.875277,2026-07-08 09:04:55
C081,S00897,Kiwi,Kolkata,Hyderabad,4.54,73.43,3.79,98,Closed,In Transit,22.557303,88.38269,2026-07-05 00:31:55
C042,S00586,Pomegranate,Bangalore,Delhi,7.15,92.43,4.05,87,Closed,Loading,13.00599,77.587812,2026-07-09 07:34:55
C071,S00693,Orange,Ahmedabad,Kolkata,6.25,75.82,4.94,70,Closed,In Transit,23.004902,72.578454,2026-07-09 19:49:55
C010,S00166,Papaya,Mumbai,Pune,4.03,92.3,2.35,77,Open,In Transit,19.050284,72.882936,2026-07-06 18:07:55
C035,S00557,Papaya,Bangalore,Mumbai,7.77,91.85,0.61,70,Closed,In Transit,13.007896,77.580747,2026-07-05 03:13:55
C054,S00689,Banana,Chennai,Hyderabad,3.65,71.18,0.47,94,Closed,In Transit,13.089946,80.264107,2026-07-05 03:21:55
C028,S00857,Mango,Kolkata,Hyderabad,6.76,76.84,4.78,75,Closed,In Transit,22.593699,88.384109,2026-07-04 14:33:55
C040,S00190,Mango,Pune,Ahmedabad,2.94,80.07,2.72,100,Closed,Delivered,18.514258,73.815368,2026-07-07 22:15:55
C036,S00855,Strawberry,Kolkata,Bangalore,2.05,75.5,1.06,87,Closed,In Transit,22.552476,88.362069,2026-07-08 19:14:55
C055,S00654,Papaya,Bangalore,Chennai,6.09,82.8,4.2,96,Closed,In Transit,12.977919,77.572929,2026-07-10 04:49:55
C078,S00871,Pineapple,Kolkata,Delhi,2.36,73.63,4.57,89,Closed,In Transit,22.555924,88.3648,2026-07-10 00:57:55
C066,S00377,Grapes,Ahmedabad,Hyderabad,3.35,77.54,1.56,71,Closed,In Transit,23.043026,72.54114,2026-07-08 08:27:55
C082,S00672,Kiwi,Delhi,Hyderabad,5.62,83.79,2.98,77,Closed,In Transit,28.568677,77.16718,2026-07-07 08:30:55
C019,S00460,Apple,Pune,Chennai,6.55,86.78,2.0,71,Closed,In Transit,18.536175,73.875372,2026-07-06 13:04:55
C053,S00784,Papaya,Chennai,Delhi,5.03,82.04,3.63,77,Closed,In Transit,13.072694,80.281648,2026-07-08 02:41:55
C012,S00336,Pomegranate,Mumbai,Chennai,4.33,70.51,1.14,82,Open,Delivered,19.090475,72.855174,2026-07-07 21:18:55
C100,S00994,Banana,Pune,Hyderabad,7.79,82.35,3.86,75,Closed,In Transit,18.479134,73.823419,2026-07-08 11:15:55
C056,S00586,Apple,Hyderabad,Kolkata,4.08,74.86,4.04,83,Closed,Delivered,17.429877,78.459572,2026-07-09 19:11:55
C051,S00697,Mango,Chennai,Hyderabad,2.94,91.83,1.71,79,Closed,Loading,13.107457,80.316714,2026-07-04 22:13:55
C031,S00247,Pineapple,Pune,Kolkata,3.61,76.42,2.31,86,Closed,Delivered,18.516809,73.88465,2026-07-11 09:00:55
